Product ID,SKU,Product Name,Brand,Category,Subcategory,Description,Original Price ($),Discount (%),Sale Price ($),Currency,Stock Quantity,Stock Status,Rating,Review Count,Weight (kg),Color,Size,Is Featured,Is New Arrival,Is Bestseller,Date Added,Tags,Image URL,Product URL
PROD-000145,FOO-00145-482,Heinz Sugar-Free Stevia,Heinz,Food & Grocery,Health Foods,Sugar-Free Stevia by Heinz. High-quality retail product with excellent durability and performance. Perfect for everyday use.,47.94,25,35.95,USD,4962,In Stock,3.3,12255,17.58,Multicolor,6,No,Yes,No,2022-06-17,"food & grocery, heinz, stevia, sugar-free",https://images.retail-demo.com/food-grocery/stevia-5.jpg,https://retail-demo.com/products/prod-000145
PROD-000219,HOM-00219-556,Article Mid-Century Runner Rug,Article,Home & Furniture,Bedroom,Mid-Century Runner Rug by Article. High-quality retail product with excellent durability and performance. Perfect for everyday use.,362.15,5,344.04,USD,2292,In Stock,4.8,4510,0.96,Pink,8,No,No,No,2024-10-18,"home & furniture, article, runner rug, mid-century",https://images.retail-demo.com/home-furniture/runner-rug-4.jpg,https://retail-demo.com/products/prod-000219
PROD-000185,FOO-00185-497,Kellogg's Sugar-Free Canned Tuna,Kellogg's,Food & Grocery,Health Foods,Sugar-Free Canned Tuna by Kellogg's. High-quality retail product with excellent durability and performance. Perfect for everyday use.,16.65,0,16.65,USD,4184,In Stock,3.7,2321,14.95,Pink,One Size,No,Yes,No,2024-09-23,"food & grocery, kellogg's, canned tuna, sugar-free",https://images.retail-demo.com/food-grocery/canned-tuna-5.jpg,https://retail-demo.com/products/prod-000185
PROD-000075,CLO-00075-238,Nike Vintage Denim Jeans,Nike,Clothing & Apparel,Shoes,Vintage Denim Jeans by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,298.81,0,298.81,USD,4403,In Stock,3.2,14541,11.4,Purple,10,No,No,No,2022-11-13,"clothing & apparel, nike, denim jeans, vintage",https://images.retail-demo.com/clothing-apparel/denim-jeans-4.jpg,https://retail-demo.com/products/prod-000075
PROD-000265,HOM-00265-919,Herman Miller Mid-Century Dining Table,Herman Miller,Home & Furniture,Office,Mid-Century Dining Table by Herman Miller. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1925.36,10,1732.82,USD,3917,In Stock,4.7,11308,16.26,Silver,M,Yes,Yes,Yes,2022-05-01,"home & furniture, herman miller, dining table, mid-century",https://images.retail-demo.com/home-furniture/dining-table-2.jpg,https://retail-demo.com/products/prod-000265
PROD-000418,SPO-00418-206,Garmin Professional Camping Tent,Garmin,Sports & Outdoors,Cycling,Professional Camping Tent by Garmin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,406.94,0,406.94,USD,4302,In Stock,3.0,1605,11.2,Red,10,No,No,No,2023-01-31,"sports & outdoors, garmin, camping tent, professional",https://images.retail-demo.com/sports-outdoors/camping-tent-1.jpg,https://retail-demo.com/products/prod-000418
PROD-000439,TOY-00439-908,Barbie Creative Monopoly,Barbie,Toys & Games,Electronic,Creative Monopoly by Barbie. High-quality retail product with excellent durability and performance. Perfect for everyday use.,153.26,5,145.6,USD,1284,In Stock,4.8,9894,15.99,Pink,N/A,No,No,Yes,2023-04-16,"toys & games, barbie, monopoly, creative",https://images.retail-demo.com/toys-games/monopoly-1.jpg,https://retail-demo.com/products/prod-000439
PROD-000069,CLO-00069-490,New Balance Vintage Board Shorts,New Balance,Clothing & Apparel,Activewear,Vintage Board Shorts by New Balance. High-quality retail product with excellent durability and performance. Perfect for everyday use.,67.76,20,54.21,USD,1943,In Stock,4.7,1752,9.04,Blue,10,No,Yes,No,2024-03-21,"clothing & apparel, new balance, board shorts, vintage",https://images.retail-demo.com/clothing-apparel/board-shorts-3.jpg,https://retail-demo.com/products/prod-000069
PROD-000224,HOM-00224-100,IKEA Rustic Picture Frame,IKEA,Home & Furniture,Dining,Rustic Picture Frame by IKEA. High-quality retail product with excellent durability and performance. Perfect for everyday use.,131.2,40,78.72,USD,3915,In Stock,3.4,8630,22.96,Red,11,No,No,No,2022-12-30,"home & furniture, ikea, picture frame, rustic",https://images.retail-demo.com/home-furniture/picture-frame-3.jpg,https://retail-demo.com/products/prod-000224
PROD-000089,CLO-00089-783,Gap Casual Shorts,Gap,Clothing & Apparel,Kids',Casual Shorts by Gap. High-quality retail product with excellent durability and performance. Perfect for everyday use.,42.15,50,21.07,USD,4316,In Stock,4.4,7977,1.23,Navy,8,Yes,Yes,Yes,2023-02-23,"clothing & apparel, gap, shorts, casual",https://images.retail-demo.com/clothing-apparel/shorts-3.jpg,https://retail-demo.com/products/prod-000089
PROD-000277,HOM-00277-615,Article Bohemian Floor Lamp,Article,Home & Furniture,Lighting,Bohemian Floor Lamp by Article. High-quality retail product with excellent durability and performance. Perfect for everyday use.,1843.95,0,1843.95,USD,1456,In Stock,5.0,10656,17.39,Green,10,Yes,No,Yes,2024-09-10,"home & furniture, article, floor lamp, bohemian",https://images.retail-demo.com/home-furniture/floor-lamp-5.jpg,https://retail-demo.com/products/prod-000277
PROD-000569,AUT-00569-894,Goodyear Easy-Install Cargo Carrier,Goodyear,Automotive,Interior Accessories,Easy-Install Cargo Carrier by Goodyear. High-quality retail product with excellent durability and performance. Perfect for everyday use.,384.21,15,326.58,USD,4433,In Stock,3.6,14508,3.77,Blue,8,No,No,No,2024-01-26,"automotive, goodyear, cargo carrier, easy-install",https://images.retail-demo.com/automotive/cargo-carrier-1.jpg,https://retail-demo.com/products/prod-000569
PROD-000580,AUT-00580-736,ACDelco Durable Jump Starter,ACDelco,Automotive,Exterior Accessories,Durable Jump Starter by ACDelco. High-quality retail product with excellent durability and performance. Perfect for everyday use.,211.37,5,200.8,USD,4196,In Stock,4.2,7627,10.71,Beige,One Size,No,No,No,2024-10-15,"automotive, acdelco, jump starter, durable",https://images.retail-demo.com/automotive/jump-starter-3.jpg,https://retail-demo.com/products/prod-000580
PROD-000377,SPO-00377-431,Nike Waterproof Camping Stove,Nike,Sports & Outdoors,Cycling,Waterproof Camping Stove by Nike. High-quality retail product with excellent durability and performance. Perfect for everyday use.,277.66,5,263.78,USD,2048,In Stock,4.8,1482,16.25,Orange,11,No,Yes,No,2022-07-06,"sports & outdoors, nike, camping stove, waterproof",https://images.retail-demo.com/sports-outdoors/camping-stove-1.jpg,https://retail-demo.com/products/prod-000377
PROD-000326,BEA-00326-904,MAC Soothing Foundation,MAC,Beauty & Health,Body Care,Soothing Foundation by MAC. High-quality retail product with excellent durability and performance. Perfect for everyday use.,77.43,50,38.72,USD,2586,In Stock,4.0,11810,7.57,Brown,12,Yes,No,No,2022-07-22,"beauty & health, mac, foundation, soothing",https://images.retail-demo.com/beauty-health/foundation-2.jpg,https://retail-demo.com/products/prod-000326
PROD-000220,HOM-00220-355,La-Z-Boy Modern Kitchen Island,La-Z-Boy,Home & Furniture,Decor,Modern Kitchen Island by La-Z-Boy. High-quality retail product with excellent durability and performance. Perfect for everyday use.,193.68,20,154.94,USD,4307,In Stock,3.3,3272,24.85,Brown,11,Yes,No,No,2024-01-06,"home & furniture, la-z-boy, kitchen island, modern",https://images.retail-demo.com/home-furniture/kitchen-island-4.jpg,https://retail-demo.com/products/prod-000220
PROD-000296,BEA-00296-598,MAC Clarifying Shampoo,MAC,Beauty & Health,Fragrance,Clarifying Shampoo by MAC. High-quality retail product with excellent durability and performance. Perfect for everyday use.,132.28,25,99.21,USD,2502,In Stock,3.9,12698,2.81,Purple,8,Yes,No,No,2022-10-14,"beauty & health, mac, shampoo, clarifying",https://images.retail-demo.com/beauty-health/shampoo-5.jpg,https://retail-demo.com/products/prod-000296
PROD-000546,AUT-00546-685,3M Durable Car Alarm,3M,Automotive,Electronics,Durable Car Alarm by 3M. High-quality retail product with excellent durability and performance. Perfect for everyday use.,296.47,50,148.24,USD,203,In Stock,3.2,2718,19.92,Orange,XL,Yes,No,No,2022-06-24,"automotive, 3m, car alarm, durable",https://images.retail-demo.com/automotive/car-alarm-2.jpg,https://retail-demo.com/products/prod-000546
PROD-000563,AUT-00563-855,Michelin Heavy-Duty Tire Pressure Gauge,Michelin,Automotive,Interior Accessories,Heavy-Duty Tire Pressure Gauge by Michelin. High-quality retail product with excellent durability and performance. Perfect for everyday use.,161.6,15,137.36,USD,207,In Stock,3.2,9373,24.45,Navy,S,No,Yes,No,2022-12-03,"automotive, michelin, tire pressure gauge, heavy-duty",https://images.retail-demo.com/automotive/tire-pressure-gauge-3.jpg,https://retail-demo.com/products/prod-000563
PROD-000137,CLO-00137-454,Uniqlo Casual Mini Dress,Uniqlo,Clothing & Apparel,Shoes,Casual Mini Dress by Uniqlo. High-quality retail product with excellent durability and performance. Perfect for everyday use.,247.32,0,247.32,USD,647,In Stock,3.6,4717,16.43,Orange,6,No,Yes,No,2023-07-10,"clothing & apparel, uniqlo, mini dress, casual",https://images.retail-demo.com/clothing-apparel/mini-dress-5.jpg,https://retail-demo.com/products/prod-000137
PROD-000157,FOO-00157-322,Nature Valley Organic Maple Syrup,Nature Valley,Food & Grocery,Health Foods,Organic Maple Syrup by Nature Valley. High-quality retail product with excellent durability and performance. Perfect for everyday use.,43.92,5,41.72,USD,4578,In Stock,4.6,9631,5.3,Multicolor,XXL,No,Yes,Yes,2023-03-10,"food & grocery, nature valley, maple syrup, organic",https://images.retail-demo.com/food-grocery/maple-syrup-2.jpg,https://retail-demo.com/products/prod-000157
PROD-000479,TOY-00479-492,Hot Wheels Adventure Candy Land,Hot Wheels,Toys & Games,Building Toys,Adventure Candy Land by Hot Wheels. High-quality retail product with excellent durability and performance. Perfect for everyday use.,111.58,0,111.58,USD,975,In Stock,5.0,14424,7.93,Navy,6,No,Yes,Yes,2022-03-09,"toys & games, hot wheels, candy land, adventure",https://images.retail-demo.com/toys-games/candy-land-2.jpg,https://retail-demo.com/products/prod-000479
PROD-000508,TOY-00508-218,Fisher-Price Creative Remote Control Car,Fisher-Price,Toys & Games,Building Toys,Creative Remote Control Car by Fisher-Price. High-quality retail product with excellent durability and performance. Perfect for everyday use.,11.98,10,10.78,USD,3575,In Stock,3.3,7658,1.12,Green,10,No,No,No,2024-10-06,"toys & games, fisher-price, remote control car, creative",https://images.retail-demo.com/toys-games/remote-control-car-1.jpg,https://retail-demo.com/products/prod-000508
PROD-000051,ELE-00051-882,Xiaomi Lite Mechanical Keyboard,Xiaomi,Electronics,TV & Home Theater,Lite Mechanical Keyboard by Xiaomi. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2374.33,0,2374.33,USD,4571,In Stock,5.0,1945,15.2,Silver,8,No,No,No,2024-02-19,"electronics, xiaomi, mechanical keyboard, lite",https://images.retail-demo.com/electronics/mechanical-keyboard-4.jpg,https://retail-demo.com/products/prod-000051
PROD-000133,CLO-00133-251,Ralph Lauren Premium Romper,Ralph Lauren,Clothing & Apparel,Accessories,Premium Romper by Ralph Lauren. High-quality retail product with excellent durability and performance. Perfect for everyday use.,219.2,40,131.52,USD,3114,In Stock,4.0,8594,17.05,Black,8,Yes,Yes,No,2022-02-08,"clothing & apparel, ralph lauren, romper, premium",https://images.retail-demo.com/clothing-apparel/romper-4.jpg,https://retail-demo.com/products/prod-000133
PROD-000430,SPO-00430-443,Under Armour Durable Swim Goggles,Under Armour,Sports & Outdoors,Running,Durable Swim Goggles by Under Armour. High-quality retail product with excellent durability and performance. Perfect for everyday use.,503.48,5,478.31,USD,1420,In Stock,4.5,9722,3.11,Gray,11,No,Yes,Yes,2024-01-28,"sports & outdoors, under armour, swim goggles, durable",https://images.retail-demo.com/sports-outdoors/swim-goggles-5.jpg,https://retail-demo.com/products/prod-000430
PROD-000062,ELE-00062-986,Philips Pro Smart Lock,Philips,Electronics,Computers,Pro Smart Lock by Philips. High-quality retail product with excellent durability and performance. Perfect for everyday use.,728.6,10,655.74,USD,4011,In Stock,4.7,9506,11.22,Beige,XXL,No,No,Yes,2024-02-12,"electronics, philips, smart lock, pro",https://images.retail-demo.com/electronics/smart-lock-4.jpg,https://retail-demo.com/products/prod-000062
PROD-000380,SPO-00380-322,Yeti Pro Portable Grill,Yeti,Sports & Outdoors,Team Sports,Pro Portable Grill by Yeti. High-quality retail product with excellent durability and performance. Perfect for everyday use.,330.66,0,330.66,USD,1948,In Stock,4.2,8089,16.52,Beige,One Size,No,Yes,No,2022-01-14,"sports & outdoors, yeti, portable grill, pro",https://images.retail-demo.com/sports-outdoors/portable-grill-2.jpg,https://retail-demo.com/products/prod-000380
PROD-000318,BEA-00318-700,Too Faced Revitalizing Conditioner,Too Faced,Beauty & Health,Wellness,Revitalizing Conditioner by Too Faced. High-quality retail product with excellent durability and performance. Perfect for everyday use.,116.64,15,99.14,USD,3774,In Stock,4.9,7522,0.78,White,XL,Yes,No,Yes,2023-03-28,"beauty & health, too faced, conditioner, revitalizing",https://images.retail-demo.com/beauty-health/conditioner-2.jpg,https://retail-demo.com/products/prod-000318
PROD-000191,FOO-00191-795,Nestlé Vegan Matcha Powder,Nestlé,Food & Grocery,International,Vegan Matcha Powder by Nestlé. High-quality retail product with excellent durability and performance. Perfect for everyday use.,48.98,10,44.08,USD,4214,In Stock,3.6,4385,2.47,Silver,11,No,Yes,No,2023-07-22,"food & grocery, nestlé, matcha powder, vegan",https://images.retail-demo.com/food-grocery/matcha-powder-2.jpg,https://retail-demo.com/products/prod-000191
PROD-000058,ELE-00058-985,JBL Ultra Tablet,JBL,Electronics,Smart Home,Ultra Tablet by JBL. High-quality retail product with excellent durability and performance. Perfect for everyday use.,806.85,15,685.82,USD,3311,In Stock,3.2,12662,20.64,Black,9,No,No,No,2022-04-22,"electronics, jbl, tablet, ultra",https://images.retail-demo.com/electronics/tablet-2.jpg,https://retail-demo.com/products/prod-000058
PROD-000147,FOO-00147-235,Doritos Raw Coconut Oil,Doritos,Food & Grocery,Supplements,Raw Coconut Oil by Doritos. High-quality retail product with excellent durability and performance. Perfect for everyday use.,25.45,30,17.81,USD,3714,In Stock,3.9,916,10.44,Pink,XS,No,No,No,2022-02-14,"food & grocery, doritos, coconut oil, raw",https://images.retail-demo.com/food-grocery/coconut-oil-4.jpg,https://retail-demo.com/products/prod-000147
PROD-000037,ELE-00037-489,Bose Lite Electric Shaver,Bose,Electronics,TV & Home Theater,Lite Electric Shaver by Bose. High-quality retail product with excellent durability and performance. Perfect for everyday use.,2366.76,0,2366.76,USD,4716,In Stock,4.7,12548,0.25,Green,XL,No,No,Yes,2023-03-28,"electronics, bose, electric shaver, lite",https://images.retail-demo.com/electronics/electric-shaver-4.jpg,https://retail-demo.com/products/prod-000037
PROD-000254,HOM-00254-246,IKEA Minimalist Blanket,IKEA,Home & Furniture,Dining,Minimalist Blanket by IKEA. High-quality retail product with excellent durability and performance. Perfect for everyday use.,291.97,5,277.37,USD,3748,In Stock,3.7,9334,21.57,Gray,11,Yes,No,No,2023-11-13,"home & furniture, ikea, blanket, minimalist",https://images.retail-demo.com/home-furniture/blanket-2.jpg,https://retail-demo.com/products/prod-000254
PROD-000517,AUT-00517-699,Goodyear Universal Fit Jumper Cables,Goodyear,Automotive,Car Care,Universal Fit Jumper Cables by Goodyear. High-quality retail product with excellent durability and performance. Perfect for everyday use.,190.14,40,114.08,USD,2087,In Stock,4.6,5828,19.24,Black,S,No,Yes,Yes,2023-01-09,"automotive, goodyear, jumper cables, universal fit",https://images.retail-demo.com/automotive/jumper-cables-4.jpg,https://retail-demo.com/products/prod-000517
PROD-000509,TOY-00509-942,Mattel Limited Edition Rubik's Cube,Mattel,Toys & Games,Educational,Limited Edition Rubik's Cube by Mattel. High-quality retail product with excellent durability and performance. Perfect for everyday use.,23.24,10,20.92,USD,4167,In Stock,3.4,2762,14.12,Purple,8,No,No,No,2022-01-09,"toys & games, mattel, rubik's cube, limited edition",https://images.retail-demo.com/toys-games/rubiks-cube-5.jpg,https://retail-demo.com/products/prod-000509
